instances/sat/data/LABS-CSSC14/INSTANCE_NAME,nvarsOrig,nclausesOrig,nvars,nclauses,reducedVars,reducedClauses,Pre-featuretime,vars-clauses-ratio,POSNEG-RATIO-CLAUSE-mean,POSNEG-RATIO-CLAUSE-coeff-variation,POSNEG-RATIO-CLAUSE-min,POSNEG-RATIO-CLAUSE-max,POSNEG-RATIO-CLAUSE-entropy,VCG-CLAUSE-mean,VCG-CLAUSE-coeff-variation,VCG-CLAUSE-min,VCG-CLAUSE-max,VCG-CLAUSE-entropy,UNARY,BINARY+,TRINARY+,Basic-featuretime,VCG-VAR-mean,VCG-VAR-coeff-variation,VCG-VAR-min,VCG-VAR-max,VCG-VAR-entropy,POSNEG-RATIO-VAR-mean,POSNEG-RATIO-VAR-coeff-variation,POSNEG-RATIO-VAR-min,POSNEG-RATIO-VAR-max,POSNEG-RATIO-VAR-entropy,HORNY-VAR-mean,HORNY-VAR-coeff-variation,HORNY-VAR-min,HORNY-VAR-max,HORNY-VAR-entropy,horn-clauses-fraction,VG-mean,VG-coeff-variation,VG-min,VG-max,KLB-featuretime,CG-mean,CG-coeff-variation,CG-min,CG-max,CG-entropy,cluster-coeff-mean,cluster-coeff-coeff-variation,cluster-coeff-min,cluster-coeff-max,cluster-coeff-entropy,CG-featuretime,cl-num-mean,cl-num-coeff-variation,cl-num-min,cl-num-max,cl-num-q90,cl-num-q10,cl-num-q75,cl-num-q25,cl-num-q50,cl-size-mean,cl-size-coeff-variation,cl-size-min,cl-size-max,cl-size-q90,cl-size-q10,cl-size-q75,cl-size-q25,cl-size-q50,cl-featuretime,SP-bias-mean,SP-bias-coeff-variation,SP-bias-min,SP-bias-max,SP-bias-q90,SP-bias-q10,SP-bias-q75,SP-bias-q25,SP-bias-q50,SP-unconstraint-mean,SP-unconstraint-coeff-variation,SP-unconstraint-min,SP-unconstraint-max,SP-unconstraint-q90,SP-unconstraint-q10,SP-unconstraint-q75,SP-unconstraint-q25,SP-unconstraint-q50,sp-featuretime,saps_BestSolution_Mean,saps_BestSolution_CoeffVariance,saps_FirstLocalMinStep_Mean,saps_FirstLocalMinStep_CoeffVariance,saps_FirstLocalMinStep_Median,saps_FirstLocalMinStep_Q.10,saps_FirstLocalMinStep_Q.90,saps_BestAvgImprovement_Mean,saps_BestAvgImprovement_CoeffVariance,saps_FirstLocalMinRatio_Mean,saps_FirstLocalMinRatio_CoeffVariance,ls-saps-featuretime,gsat_BestSolution_Mean,gsat_BestSolution_CoeffVariance,gsat_FirstLocalMinStep_Mean,gsat_FirstLocalMinStep_CoeffVariance,gsat_FirstLocalMinStep_Median,gsat_FirstLocalMinStep_Q.10,gsat_FirstLocalMinStep_Q.90,gsat_BestAvgImprovement_Mean,gsat_BestAvgImprovement_CoeffVariance,gsat_FirstLocalMinRatio_Mean,gsat_FirstLocalMinRatio_CoeffVariance,ls-gsat-featuretime,lobjois-mean-depth-over-vars,lobjois-log-num-nodes-over-vars,lobjois-featuretime
instances/sat/data/LABS-CSSC14/instances/Sat_Data/LABS/LABS_n033_goal001.cnf, 20274.000000000,41587.000000000,19234.000000000,40547.000000000,0.054070916,0.025649247,0.020000000,0.474363085,0.228072772,1.211453109,0.000000000,1.000000000,0.913513828,0.000127350,0.203081409,0.000103983,0.000155974,0.688028588,0.000000000,0.550546280,1.000000000,0.010000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,3157.000000000,0.000000000,3157.000000000,3157.000000000,3157.000000000,3157.000000000,3157.000000000,3157.000000000,3157.000000000,50.777953754,0.000000000,50.777953754,50.777953754,50.777953754,50.777953754,50.777953754,50.777953754,50.777953754,1.990000000,0.237157244,1.267349256,0.000000000,1.000000000,0.805491899,0.000646417,0.329999207,0.011961809,0.105168069,0.239093053,0.396545291,0.000000000,0.376983977,0.301218570,0.038683018,0.288863343,0.249471913,0.275561018,0.480000000,530.000000000,1.184690000,3828.800000000,0.010988800,3835.000000000,3764.000000000,3861.000000000,0.476436000,0.662559000,0.784431000,0.094616800,2.040000000,205.500000000,0.475229000,3785.900000000,0.009231360,3778.500000000,3727.000000000,3824.000000000,0.091638900,0.421355000,0.744933000,0.016838200,2.150000000,0.125630300,0.547591850,2.000000000
instances/sat/data/LABS-CSSC14/instances/Sat_Data/LABS/LABS_n039_goal005.cnf, 32411.000000000,66162.000000000,31095.000000000,64846.000000000,0.042321917,0.020294236,0.040000000,0.479520711,0.219602340,1.199162625,0.000000000,1.000000000,0.891531896,0.000079103,0.202615243,0.000064319,0.000096479,0.689896206,0.000000000,0.540295469,1.000000000,0.010000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.390000000,0.205826402,1.397789990,0.000000000,1.000000000,0.735725054,0.000284641,0.286416157,0.006563370,0.075289437,0.248698387,0.363121148,0.000000000,0.473056171,0.302108193,0.056259143,0.291189947,0.255094043,0.284162694,0.780000000,916.000000000,0.983465000,5945.000000000,0.010942600,5945.000000000,5899.000000000,5899.000000000,0.508570000,0.561121000,0.791944000,0.074179600,2.050000000,692.400000000,0.944853000,5925.800000000,0.009750830,5945.000000000,5836.000000000,5959.000000000,0.206476000,0.904673000,0.773933000,0.058409200,2.060000000,0.113386630,0.468536326,2.000000000
instances/sat/data/LABS-CSSC14/instances/Sat_Data/LABS/LABS_n041_goal003.cnf, 37869.000000000,77287.000000000,36328.000000000,75746.000000000,0.042419071,0.020344309,0.050000000,0.479602883,0.217230393,1.200383155,0.000000000,1.000000000,0.886779877,0.000067709,0.202614445,0.000055054,0.000082581,0.689898809,0.000000000,0.540279355,1.000000000,0.010000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,2258.000000000,0.000000000,2258.000000000,2258.000000000,2258.000000000,2258.000000000,2258.000000000,2258.000000000,2258.000000000,66.789636847,0.000000000,66.789636847,66.789636847,66.789636847,66.789636847,66.789636847,66.789636847,66.789636847,2.000000000,0.198826472,1.446123104,0.000000000,1.000000000,0.747322613,0.000215880,0.263607811,0.005713627,0.057245041,0.249388565,0.360063059,0.000000000,0.398767095,0.300068285,0.053837651,0.291054754,0.257985096,0.283087835,0.910000000,3931.000000000,1.269590000,3488.500000000,1.414210000,3488.500000000,0.000000000,0.000000000,1.223320000,1.017450000,1.391060000,0.653014000,2.060000000,1169.000000000,0.877699000,6921.000000000,0.013066400,6892.000000000,6851.000000000,6920.000000000,0.286854000,1.011970000,0.794257000,0.081189600,2.080000000,0.108284934,0.496235639,2.000000000
instances/sat/data/LABS-CSSC14/instances/Sat_Data/LABS/LABS_n015_goal003.cnf, 2067.000000000,4318.000000000,1891.000000000,4142.000000000,0.093072448,0.042491550,0.000000000,0.456542733,0.284725575,1.174657411,0.000000000,1.000000000,1.008335689,0.001277749,0.204009073,0.001057641,0.001586462,0.679043933,0.000000000,0.583775954,1.000000000,0.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.359339612,0.892434810,0.000000000,1.000000000,0.927734106,0.015200327,0.494250530,0.098350161,0.258881779,0.213412588,0.506941566,-0.000000000,0.398767095,0.302237914,0.032157861,0.287709282,0.108084912,0.262951421,0.040000000,25.952100000,1.144800000,441.338000000,0.061923600,443.000000000,420.000000000,463.000000000,0.478920000,0.302727000,0.805663000,0.121834000,2.070000000,22.767800000,0.448240000,440.775000000,0.036894700,441.000000000,419.000000000,463.000000000,0.132946000,0.467266000,0.798833000,0.020730000,2.290000000,0.307061663,0.910300503,2.000000000
instances/sat/data/LABS-CSSC14/instances/Sat_Data/LABS/LABS_n019_goal003.cnf, 4077.000000000,8460.000000000,3779.000000000,8162.000000000,0.078856840,0.036510659,0.000000000,0.462999265,0.264395981,1.194987929,0.000000000,1.000000000,0.979607545,0.000642520,0.203782577,0.000529241,0.000793861,0.682766628,0.000000000,0.571918647,1.000000000,0.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.010000000,0.324819081,0.967328133,0.000000000,1.000000000,0.918915730,0.006677259,0.480191191,0.055330845,0.226557230,0.220595865,0.470659230,-0.000000000,0.398767095,0.301702032,0.036256620,0.286159136,0.138121791,0.264330621,0.090000000,55.910700000,0.439057000,828.741000000,0.023564700,831.000000000,804.000000000,852.000000000,0.440053000,0.194674000,0.783414000,0.020342800,2.060000000,44.274100000,1.564980000,823.104000000,0.090181700,830.000000000,801.000000000,854.000000000,0.105272000,1.622300000,0.784126000,0.144792000,2.280000000,0.241096154,0.705380358,2.000000000
instances/sat/data/LABS-CSSC14/instances/Sat_Data/LABS/LABS_n020_goal004.cnf, 4659.000000000,9649.000000000,4343.000000000,9333.000000000,0.072760764,0.033858352,0.000000000,0.465338048,0.260759313,1.194380859,0.000000000,1.000000000,0.972851728,0.000560183,0.203657776,0.000460511,0.000690767,0.684107735,0.000000000,0.567127397,1.000000000,0.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.010000000,0.312599424,0.998120537,0.000000000,1.000000000,0.909627193,0.005594946,0.473901037,0.046775673,0.214872060,0.224838360,0.457828162,-0.000000000,0.473056171,0.302129387,0.041552703,0.287604387,0.157894737,0.273918529,0.100000000,66.034100000,1.007950000,930.466000000,0.110609000,939.500000000,911.000000000,969.000000000,0.446913000,0.338373000,0.792481000,0.103589000,2.050000000,40.083300000,0.263653000,945.167000000,0.024832200,944.000000000,911.000000000,976.000000000,0.086327100,0.262081000,0.776370000,0.014073400,2.280000000,0.238854612,0.929615083,2.000000000
instances/sat/data/LABS-CSSC14/instances/Sat_Data/LABS/LABS_n035_goal005.cnf, 23597.000000000,48260.000000000,22555.000000000,47218.000000000,0.046198182,0.022067855,0.030000000,0.477678004,0.224977763,1.202127885,0.000000000,1.000000000,0.904019326,0.000108897,0.202784764,0.000088672,0.000133008,0.689302210,0.000000000,0.543818035,1.000000000,0.010000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.070000000,0.223110077,1.310952497,0.000000000,1.000000000,0.774881683,0.000514470,0.307157555,0.008766202,0.089419766,0.244859482,0.377627883,0.000000000,0.473056171,0.304063683,0.050191827,0.290518181,0.251063091,0.283078479,0.560000000,1080.750000000,1.617570000,3286.500000000,0.666780000,4355.500000000,0.000000000,4374.000000000,0.662007000,1.130680000,0.979650000,0.471026000,2.050000000,284.250000000,0.865081000,4374.380000000,0.007137570,4383.500000000,4318.000000000,4397.000000000,0.121842000,0.717309000,0.756931000,0.031073400,2.100000000,0.132007946,0.597207844,2.010000000
instances/sat/data/LABS-CSSC14/instances/Sat_Data/LABS/LABS_n024_goal005.cnf, 7812.000000000,16101.000000000,7359.000000000,15648.000000000,0.061557277,0.028949387,0.010000000,0.470283742,0.247827198,1.199846694,0.000000000,1.000000000,0.950014703,0.000331887,0.203355277,0.000271776,0.000407664,0.686486916,0.000000000,0.557643149,1.000000000,0.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.020000000,0.282474057,1.082152205,0.000000000,1.000000000,0.882608733,0.002739978,0.450181457,0.025789490,0.182679574,0.232318153,0.428320724,-0.000000000,0.473056171,0.305524067,0.050216865,0.288685333,0.241767619,0.279407588,0.170000000,101.303000000,1.171590000,1530.580000000,0.017527400,1532.000000000,1492.000000000,1563.000000000,0.415550000,0.484352000,0.777716000,0.050850300,2.050000000,53.727300000,0.202874000,1532.430000000,0.019634000,1531.500000000,1497.000000000,1565.000000000,0.065843600,0.248472000,0.764412000,0.009755850,2.240000000,0.204348684,0.674699145,2.000000000
instances/sat/data/LABS-CSSC14/instances/Sat_Data/LABS/LABS_n050_goal004.cnf, 67479.000000000,137254.000000000,65198.000000000,134973.000000000,0.034985736,0.016899676,0.100000000,0.483044757,0.208920797,1.188878426,0.000000000,1.000000000,0.864763511,0.000037830,0.202262881,0.000030676,0.000046014,0.690896119,0.000000000,0.533536337,1.000000000,0.010000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.000000000,0.168336574,1.634585876,0.000000000,1.000000000,0.584942737,0.000114149,0.219770674,0.002522209,0.033129478,0.256985691,0.331393399,0.000000000,0.473056171,0.299933071,0.096809369,0.292402636,0.265929960,0.286246179,1.640000000,10601.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.816120000,0.000000000,1.686730000,0.000000000,2.090000000,4405.000000000,0.645305000,12033.500000000,0.004877210,12033.500000000,11992.000000000,11992.000000000,0.760618000,0.969506000,0.883634000,0.130197000,2.110000000,0.081586131,0.332308053,2.000000000
instances/sat/data/LABS-CSSC14/instances/Sat_Data/LABS/LABS_n051_goal005.cnf, 71285.000000000,144924.000000000,68955.000000000,142594.000000000,0.033790153,0.016340098,0.110000000,0.483575747,0.208173789,1.186583216,0.000000000,1.000000000,0.862350681,0.000035785,0.202203660,0.000029004,0.000043507,0.691038031,0.000000000,0.532462796,1.000000000,0.010000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.000000000,0.165379417,1.651210346,0.000000000,1.000000000,0.550755428,0.000111937,0.210517181,0.002302680,0.030750356,0.257978931,0.327524046,0.000000000,0.473056171,0.300117790,0.098353365,0.292625917,0.266650593,0.287038724,1.740000000,12531.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.986520000,0.000000000,1.817840000,0.000000000,2.090000000,4809.000000000,0.654908000,12820.500000000,0.004577810,12820.500000000,12779.000000000,12779.000000000,0.839696000,0.989091000,0.895400000,0.141970000,2.110000000,0.084475630,0.316770010,2.000000000
instances/sat/data/LABS-CSSC14/instances/Sat_Data/LABS/LABS_n052_goal008.cnf, 74510.000000000,151371.000000000,72225.000000000,149086.000000000,0.031637245,0.015326724,0.110000000,0.484451927,0.207580412,1.182516281,0.000000000,1.000000000,0.859688545,0.000034190,0.202099164,0.000027691,0.000041537,0.691272494,0.000000000,0.530606496,1.000000000,0.020000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.270000000,0.162526975,1.659076414,0.000000000,1.000000000,0.506370446,0.000109401,0.207372359,0.002333316,0.027912411,0.259465675,0.321697835,0.000000000,0.475722503,0.300907215,0.112514698,0.293015150,0.266657606,0.288466767,1.810000000,13851.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.069940000,0.000000000,1.921310000,0.000000000,2.110000000,5811.500000000,0.767883000,6644.000000000,1.414210000,6644.000000000,0.000000000,0.000000000,0.952618000,1.027370000,1.129940000,0.407641000,2.100000000,0.083737759,0.365321100,2.000000000
instances/sat/data/LABS-CSSC14/instances/Sat_Data/LABS/LABS_n053_goal004.cnf, 80070.000000000,162731.000000000,77494.000000000,160155.000000000,0.033241283,0.016084418,0.120000000,0.483868752,0.206730979,1.185343537,0.000000000,1.000000000,0.858730466,0.000031849,0.202173852,0.000025808,0.000038713,0.691106942,0.000000000,0.531928444,1.000000000,0.020000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.000000000,0.160086291,1.695714262,0.000000000,1.000000000,0.518935652,0.000109632,0.203500176,0.001867069,0.025904370,0.258953984,0.323640516,0.000000000,0.473056171,0.299930447,0.108076438,0.292656139,0.268495641,0.286877530,1.950000000,15833.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.240580000,0.000000000,2.035990000,0.000000000,2.100000000,10271.000000000,0.973881000,7113.000000000,1.414210000,7113.000000000,0.000000000,0.000000000,1.411880000,1.133660000,1.543380000,0.670570000,2.110000000,0.077100509,0.382053703,2.010000000
instances/sat/data/LABS-CSSC14/instances/Sat_Data/LABS/LABS_n056_goal008.cnf, 92828.000000000,188405.000000000,90145.000000000,185722.000000000,0.029763159,0.014446323,0.140000000,0.485375992,0.204854568,1.178143607,0.000000000,1.000000000,0.852160716,0.000027413,0.201996881,0.000022186,0.000033280,0.691483526,0.000000000,0.528833418,1.000000000,0.020000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.300000000,0.152469320,1.738388555,0.000000000,1.000000000,0.473187482,0.000105376,0.198041425,0.001608998,0.023417600,0.261727735,0.312430678,0.000000000,0.475722503,0.300673562,0.157894737,0.293234429,0.269998687,0.289115312,2.270000000,20174.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.568620000,0.000000000,2.309660000,0.000000000,2.140000000,5158.000000000,0.000000000,16459.000000000,0.000000000,16459.000000000,16459.000000000,16459.000000000,0.496917000,0.000000000,0.855105000,0.000000000,2.120000000,0.071512756,0.382733031,2.010000000
instances/sat/data/LABS-CSSC14/instances/Sat_Data/LABS/LABS_n057_goal008.cnf, 97827.000000000,198507.000000000,95040.000000000,195720.000000000,0.029324495,0.014239730,0.140000000,0.485591662,0.204230533,1.177036070,0.000000000,1.000000000,0.850396949,0.000026006,0.201972577,0.000021044,0.000031566,0.691531128,0.000000000,0.528418148,1.000000000,0.020000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,0.010000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.950000000,0.150136921,1.757792167,0.000000000,1.000000000,0.465655813,0.000104872,0.183065309,0.001496029,0.022478559,0.262258401,0.310223475,0.000000000,0.475722503,0.300586645,0.177151672,0.293309097,0.270387218,0.289214952,2.390000000,21623.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.786110000,0.000000000,2.334420000,0.000000000,2.140000000,5905.000000000,0.000000000,17275.000000000,0.000000000,17275.000000000,17275.000000000,17275.000000000,0.568680000,0.000000000,0.869142000,0.000000000,2.130000000,0.076150071,0.415493598,2.000000000
instances/sat/data/LABS-CSSC14/instances/Sat_Data/LABS/LABS_n060_goal006.cnf, 114710.000000000,232681.000000000,111487.000000000,229458.000000000,0.028909200,0.014046144,0.180000000,0.485871053,0.202414676,1.175344968,0.000000000,1.000000000,0.845764015,0.000022173,0.201945444,0.000017939,0.000026909,0.691583156,0.000000000,0.527957186,1.000000000,0.030000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-0.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-512.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.000000000,0.143373171,1.825503882,0.000000000,1.000000000,0.435148939,0.000295669,0.147768931,0.001098227,0.017385026,0.263391640,0.305537898,0.000000000,0.399927168,0.299906850,0.205127155,0.293326743,0.272898579,0.288979615,2.560000000,26849.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.270270000,0.000000000,2.544110000,0.000000000,2.160000000,8948.000000000,0.000000000,20218.000000000,0.000000000,20218.000000000,20218.000000000,20218.000000000,0.905941000,0.000000000,0.918028000,0.000000000,2.160000000,0.062218949,0.293196168,2.000000000
