instances/sat/data/QUEENS-CSSC14/INSTANCE_NAME, nvarsOrig, nclausesOrig, nvars, nclauses, reducedVars, reducedClauses, Pre-featuretime, vars-clauses-ratio, POSNEG-RATIO-CLAUSE-mean, POSNEG-RATIO-CLAUSE-coeff-variation, POSNEG-RATIO-CLAUSE-min, POSNEG-RATIO-CLAUSE-max, POSNEG-RATIO-CLAUSE-entropy, VCG-CLAUSE-mean, VCG-CLAUSE-coeff-variation, VCG-CLAUSE-min, VCG-CLAUSE-max, VCG-CLAUSE-entropy, UNARY, BINARY+, TRINARY+, Basic-featuretime, VCG-VAR-mean, VCG-VAR-coeff-variation, VCG-VAR-min, VCG-VAR-max, VCG-VAR-entropy, POSNEG-RATIO-VAR-mean, POSNEG-RATIO-VAR-coeff-variation, POSNEG-RATIO-VAR-min, POSNEG-RATIO-VAR-max, POSNEG-RATIO-VAR-entropy, HORNY-VAR-mean, HORNY-VAR-coeff-variation, HORNY-VAR-min, HORNY-VAR-max, HORNY-VAR-entropy, horn-clauses-fraction, VG-mean, VG-coeff-variation, VG-min, VG-max, KLB-featuretime, CG-mean, CG-coeff-variation, CG-min, CG-max, CG-entropy, cluster-coeff-mean, cluster-coeff-coeff-variation, cluster-coeff-min, cluster-coeff-max, cluster-coeff-entropy, CG-featuretime, cl-num-mean, cl-num-coeff-variation, cl-num-min, cl-num-max, cl-num-q90, cl-num-q10, cl-num-q75, cl-num-q25, cl-num-q50, cl-size-mean, cl-size-coeff-variation, cl-size-min, cl-size-max, cl-size-q90, cl-size-q10, cl-size-q75, cl-size-q25, cl-size-q50, cl-featuretime, SP-bias-mean, SP-bias-coeff-variation, SP-bias-min, SP-bias-max, SP-bias-q90, SP-bias-q10, SP-bias-q75, SP-bias-q25, SP-bias-q50, SP-unconstraint-mean, SP-unconstraint-coeff-variation, SP-unconstraint-min, SP-unconstraint-max, SP-unconstraint-q90, SP-unconstraint-q10, SP-unconstraint-q75, SP-unconstraint-q25, SP-unconstraint-q50, sp-featuretime, saps_BestSolution_Mean, saps_BestSolution_CoeffVariance, saps_FirstLocalMinStep_Mean, saps_FirstLocalMinStep_CoeffVariance, saps_FirstLocalMinStep_Median, saps_FirstLocalMinStep_Q.10, saps_FirstLocalMinStep_Q.90, saps_BestAvgImprovement_Mean, saps_BestAvgImprovement_CoeffVariance, saps_FirstLocalMinRatio_Mean, saps_FirstLocalMinRatio_CoeffVariance, ls-saps-featuretime, gsat_BestSolution_Mean, gsat_BestSolution_CoeffVariance, gsat_FirstLocalMinStep_Mean, gsat_FirstLocalMinStep_CoeffVariance, gsat_FirstLocalMinStep_Median, gsat_FirstLocalMinStep_Q.10, gsat_FirstLocalMinStep_Q.90, gsat_BestAvgImprovement_Mean, gsat_BestAvgImprovement_CoeffVariance, gsat_FirstLocalMinRatio_Mean, gsat_FirstLocalMinRatio_CoeffVariance, ls-gsat-featuretime, lobjois-mean-depth-over-vars, lobjois-log-num-nodes-over-vars, lobjois-featuretime
instances/sat/data/QUEENS-CSSC14/instances/Sat_Data/nqueen/nqueen_30_1_1_1_1_commander.cnf, 30333, 94301, 30332, 94300, 0.000032968, 0.000010604, 0.04, 0.321654295, 0.401117002, 0.550064739, 0, 1, 0.496089475, 0.000096442, 0.320312082, 0.000065937, 0.000989054, 0.476059927, 0, 0.124294804, 0.981314952, 0.02, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.08, 0.313176279, 0.306456554, 0.000021004, 1, 0.357047159, 0.132068479, 0.35704494, 0.342512201, 0.356992743, 0.196281152, 0.312376115, 0, 0.315211518, 0.216784689, 0.092907047, 0.214547962, 0.214418093, 0.214539843, 0.68, 1676, 1.33739, 4020.75, 0.666812, 5321.5, 0, 5325, 0.70661, 1.30794, 0.976762, 0.438556, 2.12, 983.571, 0.174549, 5402.71, 0.0114222, 5403, 5313, 5478, 0.144165, 0.390314, 0.793275, 0.0151807, 2.24, 0.046964613, 0.192151699, 2
instances/sat/data/QUEENS-CSSC14/instances/Sat_Data/nqueen/nqueen_14_0_0_0_1_bimander.cnf, 3295, 10903, 3294, 10902, 0.000303582, 0.000091726, 0, 0.302146395, 0.382987831, 0.692718183, 0, 1, 0.741154932, 0.000833863, 0.158324368, 0.000607165, 0.000910747, 0.565884343, 0, 0.253256283, 1, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 3275.25, 0.250605159, 2044, 4085, 4085, 2044, 4085, 3020, 3952, 73.068281037, 0.081629085, 66.615459883, 80.986336032, 80.986336032, 66.615459883, 80.986336032, 68.040728477, 76.630599755, 1.98, 0.342160556, 0.35323658, 0.000184551, 1, 0.380105767, 0.138730747, 0.37837718, 0.354595452, 0.375966844, 0.18760015, 0.362901285, 0, 0.318815634, 0.225122611, 0.039281782, 0.210782447, 0.206254189, 0.210140034, 0.08, 29.5278, 0.281361, 595.278, 0.03086, 594, 572, 619, 0.386899, 0.16251, 0.824739, 0.0134007, 2.34, 47.6136, 0.174713, 598.629, 0.0306103, 599, 577, 623, 0.0958439, 0.266457, 0.83552, 0.0128101, 2.8, 0.247118811, 0.972284852, 2
instances/sat/data/QUEENS-CSSC14/instances/Sat_Data/nqueen/nqueen_31_0_0_0_1_2product.cnf, 33192, 102286, 33191, 102285, 0.000030129, 0.000009777, 0.06, 0.324495283, 0.33743299, 0.511790501, 0, 1, 0.466929446, 0.000086526, 0.116378933, 0.000060257, 0.000090386, 0.382801823, 0, 0.128122403, 1, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 696.25, 0.448850508, 37, 1034, 1033, 78, 912, 682, 794, 61.907459935, 0.579022392, 15, 154.358974359, 92.603795967, 26.722044728, 87.849889625, 42.214105793, 57.577348066, 1.98, 0.326093895, 0.258320898, 0.000261609, 1, 0.359599554, 0.190759851, 0.35865141, 0.348906261, 0.35863203, 0.196841356, 0.308189583, 0, 0.319638881, 0.216034953, 0.104069742, 0.214202197, 0.213838682, 0.214197674, 0.72, 101, 0.524939, 6067.67, 0.00390819, 6061, 6048, 6061, 0.181223, 0.183934, 0.759554, 0.00379455, 2.14, 734.833, 0.166571, 6032, 0.0063102, 6019, 5999, 6064, 0.152128, 0.229848, 0.791548, 0.00933191, 2.2, 0.131477789, 0.940095677, 2
instances/sat/data/QUEENS-CSSC14/instances/Sat_Data/nqueen/nqueen_37_0_1_1_1_2product.cnf, 55366, 170631, 55365, 170630, 0.000018062, 0.000005861, 0.1, 0.324474008, 0.336877063, 0.476660524, 0, 1, 0.420838926, 0.000052582, 0.279017574, 0.000036124, 0.000668292, 0.357020864, 0, 0.109740374, 0.998997832, 0.02, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.16, 0.327194169, 0.2395407, 0.000017822, 1, 0.357408801, 0.178106697, 0.357153281, 0.353470824, 0.357150911, 0.200010814, 0.281987734, 0, 0.319910875, 0.215158064, 0.174370651, 0.214516123, 0.214398674, 0.214515441, 1.24, 11939.5, 1.30429, 4993.5, 1.41421, 4993.5, 0, 0, 4.79102, 1.33465, 16.2888, 1.34729, 2.1, 2755.33, 0.61863, 9998, 0.00810162, 9998, 9917, 9998, 0.52036, 1.00105, 0.845297, 0.0860183, 2.12, 0.050665925, 0.391756929, 2
instances/sat/data/QUEENS-CSSC14/instances/Sat_Data/nqueen/nqueen_22_0_0_0_0_bdd.cnf, 12493, 35501, 12492, 35500, 0.000080051, 0.000028169, 0.02, 0.351887324, 0.3377277, 0.464235816, 0, 1, 0.402932434, 0.000231822, 0.105448567, 0.000160102, 0.000240154, 0.333965967, 0, 0.104084507, 1, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 1813.888888889, 0.348774363, 267, 2394, 2394, 267, 2382, 1641, 1942, 53.985844502, 0.47565172, 21.911946447, 104.191311612, 104.191311612, 21.911946447, 69.220643544, 29.02247191, 56.193078324, 1.98, 0.302984071, 0.35158788, 0.000005345, 1, 0.358354037, 0.162010922, 0.358294438, 0.312271987, 0.357707106, 0.195209552, 0.296889511, 0, 0.323983859, 0.220920384, 0.098603597, 0.214377647, 0.212403277, 0.214267708, 0.24, 151.238, 1.53491, 2162.19, 0.0139836, 2161, 2131, 2197, 0.23331, 1.08658, 0.747264, 0.0626847, 2.2, 250.182, 0.494573, 2160.45, 0.015556, 2164, 2112, 2191, 0.0727764, 1.63844, 0.760401, 0.0327923, 2.7, 0.168612207, 0.932533394, 2
instances/sat/data/QUEENS-CSSC14/instances/Sat_Data/nqueen/nqueen_25_1_0_0_0_commander.cnf, 17372, 52043, 17371, 52042, 0.000057567, 0.000019215, 0.02, 0.333788094, 0.377566837, 0.495818438, 0, 1, 0.393750829, 0.000168665, 0.195892542, 0.000115134, 0.00143918, 0.367107387, 0, 0.091253219, 0.988951232, 0.02, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 1877.125, 0.131110592, 1520, 2355, 2355, 1520, 2073, 1724, 1863, 68.040910392, 0.325988966, 32.60171766, 108.657418577, 108.657418577, 32.60171766, 83.848651349, 59.220394737, 73.284611674, 1.98, 0.313228246, 0.286521034, 0.000145982, 1, 0.357250165, 0.176510762, 0.35724797, 0.343160128, 0.357105625, 0.19857706, 0.297599364, 0, 0.320170433, 0.221821423, 0.094373418, 0.214512609, 0.214328082, 0.214496066, 0.34, 298.364, 1.84184, 2747, 0.331949, 3013, 2962, 3065, 0.320715, 1.42595, 0.796137, 0.247081, 2.16, 443.375, 0.376395, 3039, 0.0153162, 3032.5, 2986, 3098, 0.0976739, 1.25917, 0.773766, 0.030217, 2.5, 0.076724981, 0.333008569, 2
instances/sat/data/QUEENS-CSSC14/instances/Sat_Data/nqueen/nqueen_41_0_0_1_1_pairwise.cnf, 72198, 321550, 72197, 321549, 0.000013851, 0.00000311, 0.16, 0.224528765, 0.566496345, 0.566143155, 0, 1, 0.679914243, 0.000036729, 0.256766917, 0.000027702, 0.000567891, 0.657373997, 0, 0.357286137, 0.999533508, 0.02, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 3.5, 0.142857143, 3, 4, 4, 3, 4, 3, 4, 1.25, 0.2, 1, 1.5, 1.5, 1, 1.5, 1, 1.5, 0.32, 0.40012185, 0.215817719, 0.000336745, 1, 0.412555362, 0.403425081, 0.409923858, 0.404704293, 0.407138568, 0.200175355, 0.166942654, 0, 0.317151042, 0.205249431, 0.203271602, 0.204985588, 0.203963943, 0.204556454, 2.4, 12048, 0, 0, 0, 0, 0, 0, 4.86446, 0, 1.28964, 0, 2.12, 2900, 0, 12772, 0, 12772, 12772, 12772, 0.691357, 0, 0.900362, 0, 2.16, 0.044879119, 0.524808921, 2
instances/sat/data/QUEENS-CSSC14/instances/Sat_Data/nqueen/nqueen_46_0_1_1_1_bimander.cnf, 102595, 336311, 102594, 336310, 0.000009747, 0.000002973, 0.18, 0.305057834, 0.35869089, 0.538222488, 0, 1, 0.482983656, 0.00002812, 0.287277831, 0.000019494, 0.000448369, 0.397494093, 0, 0.131916981, 0.999357735, 0.04, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.38, 0.340263989, 0.181579382, 0, 1, 0.3601775, 0.317936738, 0.359945141, 0.359273625, 0.359682005, 0.206341112, 0.205183826, 0, 0.318643794, 0.214296685, 0.212316793, 0.214013118, 0.213886986, 0.213954854, 2.58, 18553, 0, 0, 0, 0, 0, 0, 2.66219, 0, 1.64534, 0, 2.12, 13149, 0, 0, 0, 0, 0, 0, 2.13543, 0, 1.38358, 0, 2.14, 0.03984754, 0.205900305, 2
instances/sat/data/QUEENS-CSSC14/instances/Sat_Data/nqueen/nqueen_11_1_1_0_0_commander.cnf, 1636, 4888, 1635, 4887, 0.000611621, 0.000204625, 0, 0.33456108, 0.409521861, 0.610385265, 0, 1, 0.63342973, 0.001760647, 0.23733164, 0.001223242, 0.006727829, 0.578805997, 0, 0.175363209, 0.977491303, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 4114.25, 0.031301343, 3962, 4301, 4301, 3962, 4301, 4035, 4159, 42.250567962, 0.027992124, 40.574225527, 43.843765775, 43.843765775, 40.574225527, 43.843765775, 41.943501511, 42.640779033, 1.5, 0.295114504, 0.353778138, 0.002456181, 1, 0.360907976, 0.123066875, 0.36001448, 0.217173441, 0.350713037, 0.184169778, 0.416441437, 0, 0.318477122, 0.234266339, 0.021431527, 0.215274186, 0.17935595, 0.213573458, 0.02, 36.5248, 0.36949, 296.037, 0.0541791, 296, 281, 312, 0.403893, 0.246854, 0.783143, 0.0511935, 2.48, 33.5548, 0.19249, 295.606, 0.0411846, 296, 279, 311, 0.113243, 0.300286, 0.778344, 0.0217499, 2.98, 0.162693331, 0.754091109, 2
instances/sat/data/QUEENS-CSSC14/instances/Sat_Data/nqueen/nqueen_23_1_1_0_0_commander.cnf, 13636, 40864, 13635, 40863, 0.000073341, 0.000024472, 0.02, 0.333675942, 0.381600307, 0.506995683, 0, 1, 0.418711738, 0.000215318, 0.253830948, 0.000146681, 0.001686835, 0.389644278, 0, 0.097912537, 0.98761716, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 1568.222222222, 0.373822004, 486, 2508, 2508, 486, 1781, 1471, 1683, 71.088221496, 0.254365764, 36.730452675, 92.016315432, 92.016315432, 36.730452675, 87.871914299, 56.864527629, 69.741040462, 1.98, 0.309236509, 0.300302233, 0.000255276, 1, 0.357079985, 0.154920788, 0.357074268, 0.306616928, 0.356727289, 0.197391354, 0.310126394, 0, 0.319618257, 0.222003389, 0.093198771, 0.214587499, 0.214013994, 0.214532353, 0.3, 193.941, 1.45236, 2403.94, 0.0157803, 2393, 2360, 2442, 0.272515, 1.13829, 0.754485, 0.0682264, 2.2, 274.4, 0.116128, 2401.2, 0.0111056, 2402.5, 2366, 2430, 0.0565136, 0.218099, 0.765128, 0.00812996, 2.6, 0.083553914, 0.25130785, 2
instances/sat/data/QUEENS-CSSC14/instances/Sat_Data/nqueen/nqueen_13_0_0_0_0_commander.cnf, 2636, 7858, 2635, 7857, 0.000379507, 0.000127275, 0, 0.335369734, 0.406940732, 0.58426056, 0, 1, 0.567292018, 0.001085823, 0.136563127, 0.000759013, 0.001518027, 0.513420085, 0, 0.155402826, 0.983454245, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 3569.4, 0.182692678, 2279, 4031, 4031, 2279, 3944, 3749, 3844, 59.188956264, 0.121150402, 50.283018868, 67.319726166, 67.319726166, 50.283018868, 64.290746713, 50.849635796, 63.201653774, 2, 0.306561732, 0.321212905, 0.003958592, 1, 0.361615841, 0.135547712, 0.361399699, 0.323811306, 0.354554547, 0.187724177, 0.385269028, 0, 0.320029205, 0.233479088, 0.030225921, 0.213970724, 0.206588057, 0.21355269, 0.08, 39.0321, 0.349302, 474.437, 0.0339381, 474, 455, 495, 0.317317, 0.199592, 0.765078, 0.0205809, 2.42, 48.0558, 0.420534, 472.73, 0.0767257, 474, 455, 497, 0.0919928, 1.29411, 0.773976, 0.0567258, 2.96, 0.259924676, 0.979936487, 2
instances/sat/data/QUEENS-CSSC14/instances/Sat_Data/nqueen/nqueen_40_1_0_1_1_nested.cnf, 70299, 212935, 70298, 212934, 0.000014225, 0.000004696, 0.12, 0.330139856, 0.373605593, 0.492877467, 0, 1, 0.381126965, 0.000041555, 0.279539683, 0.00002845, 0.000569006, 0.331775874, 0, 0.098579842, 0.99912649, 0.02, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.22, 0.325634523, 0.260488584, 0.000011781, 1, 0.357840842, 0.181656725, 0.357737288, 0.355268796, 0.357574039, 0.200053576, 0.26871002, 0, 0.318696691, 0.21498883, 0.175346741, 0.214437911, 0.214367233, 0.214399174, 1.58, 6064, 0, 12573, 0, 12573, 12573, 12573, 1.2044, 0, 0.932063, 0, 2.12, 5223.5, 0.668323, 12373.5, 0.00200014, 12373.5, 12356, 12356, 0.965891, 1.02642, 0.902056, 0.14396, 2.14, 0.035867059, 0.1282413, 2
instances/sat/data/QUEENS-CSSC14/instances/Sat_Data/nqueen/nqueen_20_0_0_0_1_bdd.cnf, 10235, 29001, 10234, 29000, 0.000097714, 0.000034483, 0.02, 0.352896552, 0.338666667, 0.598210802, 0, 1, 0.582441972, 0.000275865, 0.135127721, 0.000195427, 0.000293141, 0.466495716, 0, 0.176793103, 1, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 2413.4, 0.507385298, 36, 3318, 3318, 36, 3229, 2472, 3012, 92.792722054, 0.321857157, 36.472222222, 121.817900279, 121.817900279, 36.472222222, 111.883966245, 92.031553398, 101.757968127, 2, 0.297916509, 0.408941065, 0.000020051, 1, 0.361986362, 0.072814774, 0.361736281, 0.318826889, 0.360361202, 0.189348403, 0.310066754, 0, 0.320545891, 0.219034579, 0.101319688, 0.213694081, 0.179791919, 0.213508099, 0.18, 75.1562, 2.02421, 1825.72, 0.0177087, 1829, 1773, 1857, 0.25407, 0.856888, 0.764198, 0.0457887, 2.22, 102.577, 0.470826, 1820, 0.0209536, 1822, 1760, 1859, 0.0570503, 0.862378, 0.76845, 0.016745, 2.7, 0.17701214, 0.866223415, 2
instances/sat/data/QUEENS-CSSC14/instances/Sat_Data/nqueen/nqueen_20_1_1_0_0_bdd.cnf, 9517, 26953, 9516, 26952, 0.000105086, 0.000037103, 0, 0.353072128, 0.339096666, 0.487103481, 0, 1, 0.431460205, 0.000306061, 0.250905947, 0.000210172, 0.002101723, 0.363210228, 0, 0.112756011, 0.99851588, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 2609.833333333, 0.228599086, 1518, 3190, 3190, 1518, 3122, 2200, 3030, 69.689958263, 0.169126382, 49.500320307, 84.502194357, 84.502194357, 49.500320307, 80.972607261, 63.769090909, 74.395536745, 2, 0.295857961, 0.374938187, 0.000000059, 1, 0.35758337, 0.079124519, 0.357479698, 0.307010481, 0.356480013, 0.193330944, 0.315132269, 0, 0.32340513, 0.221550189, 0.086840115, 0.214552807, 0.212303603, 0.2144327, 0.2, 122.595, 1.11486, 1650.84, 0.0185119, 1652, 1610, 1688, 0.240516, 0.87552, 0.748287, 0.049817, 2.22, 153.31, 0.0961189, 1654.48, 0.0145461, 1657, 1618, 1682, 0.0406582, 0.114184, 0.753224, 0.0107928, 2.82, 0.100814371, 0.558686171, 2
instances/sat/data/QUEENS-CSSC14/instances/Sat_Data/nqueen/nqueen_19_0_0_0_0_2product.cnf, 7882, 23230, 7881, 23229, 0.000126887, 0.00004305, 0, 0.339274183, 0.334510023, 0.490565932, 0, 1, 0.442569152, 0.000365515, 0.112555909, 0.000253775, 0.000380662, 0.36568115, 0, 0.119376641, 1, 0.02, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 2001, 0.363333464, 249, 2540, 2540, 249, 2467, 2063, 2443, 58.403809676, 0.285825293, 40.773367478, 94.030699959, 94.030699959, 40.773367478, 73.265632574, 47.012578616, 55.274409449, 2, 0.31411054, 0.287339883, 0.001877582, 1, 0.359238952, 0.153467111, 0.359219143, 0.316747131, 0.358426819, 0.193142573, 0.345978649, 0, 0.32269481, 0.220356919, 0.103574497, 0.214206248, 0.212387084, 0.214080705, 0.14, 67, 0.917889, 1407.41, 0.0187341, 1408.5, 1375, 1431, 0.231975, 0.399072, 0.745567, 0.0243313, 2.28, 97.1111, 0.363478, 1404.22, 0.0193416, 1404, 1368, 1433, 0.0502642, 0.594243, 0.750935, 0.0142974, 2.8, 0.192914087, 0.955138633, 2
instances/sat/data/QUEENS-CSSC14/instances/Sat_Data/nqueen/nqueen_32_0_1_0_0_pairwise.cnf, 34749, 131929, 34748, 131928, 0.000028779, 0.00000758, 0.06, 0.263386089, 0.49626564, 0.586575679, 0, 1, 0.604813371, 0.000079167, 0.22935378, 0.000057557, 0.000920916, 0.571162099, 0, 0.256132133, 0.999757443, 0.02, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 652.6875, 0.585042948, 64, 1378, 1101, 77, 909, 266, 799, 39.397895238, 0.584500894, 14.468599034, 83.289473684, 81.961038961, 18.065081352, 61.432098765, 23.458520179, 29.479408659, 1.98, 0.375611333, 0.231327555, 0.000387418, 1, 0.387970357, 0.370845816, 0.387970113, 0.387877003, 0.387969953, 0.202027935, 0.193950204, 0, 0.317366781, 0.208707928, 0.205643495, 0.208268146, 0.208267539, 0.208268069, 1.08, 3273, 1.65135, 4099.33, 0.866083, 6108, 0, 6108, 2.32262, 1.55449, 1.17439, 0.518573, 2.12, 1454.25, 1.07902, 4640, 0.666681, 6176, 0, 6193, 0.820984, 1.49735, 0.947264, 0.20103, 2.16, 0.117397903, 0.968278049, 2
instances/sat/data/QUEENS-CSSC14/instances/Sat_Data/nqueen/nqueen_13_1_0_0_1_nested.cnf, 2762, 8445, 2761, 8444, 0.000362188, 0.000118427, 0, 0.326977736, 0.411100584, 0.647718458, 0, 1, 0.684129613, 0.00100957, 0.208182319, 0.000724375, 0.004708439, 0.547925133, 0, 0.227972525, 0.998460445, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 3518.5, 0.358359269, 2092, 4788, 4788, 2092, 4788, 2435, 4759, 63.722948802, 0.10704542, 58.192267283, 75.377823409, 75.377823409, 58.192267283, 75.377823409, 59.975146199, 61.346558317, 2, 0.328987788, 0.370357276, 0.000568611, 1, 0.417090919, 0.109914957, 0.371936192, 0.343201965, 0.369648318, 0.184799044, 0.364069716, 0, 0.319764353, 0.227731882, 0.076931587, 0.211929298, 0.18368801, 0.211388848, 0.06, 52.4748, 0.224604, 512.463, 0.0340591, 513, 490, 534, 0.432036, 0.189842, 0.810568, 0.0169324, 2.34, 45.7136, 0.160373, 513.029, 0.0308052, 512.5, 492, 531, 0.100236, 0.255539, 0.806472, 0.0146582, 2.9, 0.155828816, 0.833370521, 2
instances/sat/data/QUEENS-CSSC14/instances/Sat_Data/nqueen/nqueen_37_0_0_1_1_pairwise.cnf, 53314, 236306, 53313, 236305, 0.000018757, 0.000004232, 0.12, 0.225610969, 0.565998745, 0.566909426, 0, 1, 0.682448364, 0.000049753, 0.255255788, 0.000037514, 0.000694015, 0.658413919, 0, 0.357322105, 0.999432936, 0.02, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0.22, 0.398894207, 0.227164839, 0.000069199, 1, 0.411975412, 0.400183596, 0.409464028, 0.404308538, 0.406639593, 0.199785877, 0.175892805, 0, 0.317114523, 0.205331059, 0.203202736, 0.205078593, 0.20402367, 0.204610214, 1.94, 5599, 0, 9419, 0, 9419, 9419, 9419, 3.64534, 0, 0.992764, 0, 2.12, 5374, 1.04, 4736, 1.41421, 4736, 0, 0, 2.70137, 1.21903, 1.09941, 0.275137, 2.1, 0.047555977, 0.591977904, 2
instances/sat/data/QUEENS-CSSC14/instances/Sat_Data/nqueen/nqueen_36_0_0_1_1_pairwise.cnf, 49173, 217655, 49172, 217654, 0.000020337, 0.000004594, 0.1, 0.2259182, 0.56585835, 0.567127443, 0, 1, 0.683162246, 0.000053947, 0.254828921, 0.000040674, 0.000732124, 0.6587206, 0, 0.357333199, 0.999402722, 0.02, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, -512, -512, -512, -512, -512, -512, -512, -512, -512, -512, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0.2, 0.398549739, 0.230319939, 0.000505373, 1, 0.412013382, 0.398745045, 0.409466923, 0.404227005, 0.406576344, 0.199672504, 0.178361064, 0, 0.317181992, 0.205352751, 0.203145108, 0.205119908, 0.204030661, 0.204648625, 1.82, 5244.5, 1.10977, 4404, 1.41421, 4404, 0, 0, 3.17741, 1.12163, 1.1152, 0.292235, 2.14, 1707, 0.330563, 8779.5, 0.00636271, 8779.5, 8740, 8740, 0.564243, 0.484647, 0.900502, 0.0124079, 2.1, 0.054955015, 0.306961583, 2
