INSTANCE_ID, nvarsOrig, nclausesOrig, nvars, nclauses, reducedVars, reducedClauses, vars_clauses_ratio, POSNEG_RATIO_CLAUSE_mean, POSNEG_RATIO_CLAUSE_coeff_variation, POSNEG_RATIO_CLAUSE_min, POSNEG_RATIO_CLAUSE_max, POSNEG_RATIO_CLAUSE_entropy, VCG_CLAUSE_mean, VCG_CLAUSE_coeff_variation, VCG_CLAUSE_min, VCG_CLAUSE_max, VCG_CLAUSE_entropy, UNARY, BINARYp, TRINARYp, VCG_VAR_mean, VCG_VAR_coeff_variation, VCG_VAR_min, VCG_VAR_max, VCG_VAR_entropy, POSNEG_RATIO_VAR_mean, POSNEG_RATIO_VAR_stdev, POSNEG_RATIO_VAR_min, POSNEG_RATIO_VAR_max, POSNEG_RATIO_VAR_entropy, HORNY_VAR_mean, HORNY_VAR_coeff_variation, HORNY_VAR_min, HORNY_VAR_max, HORNY_VAR_entropy, horn_clauses_fraction, VG_mean, VG_coeff_variation, VG_min, VG_max, CG_mean, CG_coeff_variation, CG_min, CG_max, CG_entropy, cluster_coeff_mean, cluster_coeff_coeff_variation, cluster_coeff_min, cluster_coeff_max, cluster_coeff_entropy, DIAMETER_mean, DIAMETER_coeff_variation, DIAMETER_min, DIAMETER_max, DIAMETER_entropy, cl_num_mean, cl_num_coeff_variation, cl_num_min, cl_num_max, cl_num_q90, cl_num_q10, cl_num_q75, cl_num_q25, cl_num_q50, cl_size_mean, cl_size_coeff_variation, cl_size_min, cl_size_max, cl_size_q90, cl_size_q10, cl_size_q75, cl_size_q25, cl_size_q50, SP_bias_mean, SP_bias_coeff_variation, SP_bias_min, SP_bias_max, SP_bias_q90, SP_bias_q10, SP_bias_q75, SP_bias_q25, SP_bias_q50, SP_unconstraint_mean, SP_unconstraint_coeff_variation, SP_unconstraint_min, SP_unconstraint_max, SP_unconstraint_q90, SP_unconstraint_q10, SP_unconstraint_q75, SP_unconstraint_q25, SP_unconstraint_q50, vars_reduced_depth_1, vars_reduced_depth_4, vars_reduced_depth_16, vars_reduced_depth_64, vars_reduced_depth_256, LP_OBJ, LPSLack_mean, LPSLack_coeff_variation, LPSLack_min, LPSLack_max, lpIntRatio, saps_BestSolution_Mean, saps_BestSolution_CoeffVariance, saps_FirstLocalMinStep_Mean, saps_FirstLocalMinStep_CoeffVariance, saps_FirstLocalMinStep_Median, saps_FirstLocalMinStep_Q10, saps_FirstLocalMinStep_Q90, saps_BestAvgImprovement_Mean, saps_BestAvgImprovement_CoeffVariance, saps_FirstLocalMinRatio_Mean, saps_FirstLocalMinRatio_CoeffVariance, gsat_BestSolution_Mean, gsat_BestSolution_CoeffVariance, gsat_FirstLocalMinStep_Mean, gsat_FirstLocalMinStep_CoeffVariance, gsat_FirstLocalMinStep_Median, gsat_FirstLocalMinStep_Q10, gsat_FirstLocalMinStep_Q90, gsat_BestAvgImprovement_Mean, gsat_BestAvgImprovement_CoeffVariance, gsat_FirstLocalMinRatio_Mean, gsat_FirstLocalMinRatio_CoeffVariance, lobjois_mean_depth_over_vars, lobjois_log_num_nodes_over_vars, Pre_featuretime, Basic_featuretime, KLB_featuretime, CG_featuretime, DIAMETER_featuretime, cl_featuretime, sp_featuretime, unit_featuretime, lpTIME, ls_saps_featuretime, ls_gsat_featuretime, lobjois_featuretime
instances/sat/data/7sat90/7sat90.train/unif-k7-r85.00-v90-c7650-S1445674757.cnf, 90.0, 7650.0, 89.0, 7650.0, 0.011235955, 0.0, 0.011633987, 0.312044818, 0.682585184, 0.142857143, 1.0, 1.002564462, 0.078651685, 0.0, 0.078651685, 0.078651685, 0.0, 0.0, 0.0, 0.0, 0.078651685, 0.09968552, 0.070588235, 0.146666667, 3.813953458, 0.032812759, 0.028797752, 0.0, 0.141396934, 2.111274649, 0.00503782, 0.163970779, 0.003006536, 0.008235294, 3.028376102, 0.064052288, 0.011503268, 0.0, 0.011503268, 0.011503268, -1.0, 0.0, -1.0, 0.0, -512.0, -1.0, 0.0, -1.0, 0.0, 0.0, 2.0, 0.0, 2.0, 2.0, 0.0, 4469.0, 0.005146565, 4446.0, 4492.0, 4492.0, 4446.0, 4492.0, 4446.0, 4492.0, 30.969068467, 0.011558545, 30.611111111, 31.327025824, 31.327025824, 30.611111111, 31.327025824, 30.611111111, 31.327025824, 0.066198329, 0.831513937, 0.000278647, 0.263384714, 0.153760598, 0.010475321, 0.084254913, 0.024740207, 0.054680558, 9.9841e-05, 0.38317973, 2.5e-08, 0.000238477, 0.000147431, 5.79e-05, 0.000116361, 7.4804e-05, 9.9188e-05, 0.0, 0.0, 0.0, 0.303370787, 0.303370787, 0.086198094, 0.142056571, 1.150378985, 0.0, 0.497512438, 0.471910112, 9.79012, 0.259058, 15.0465, 0.192799, 15.0, 11.0, 19.0, 1.95107, 0.277766, 0.879617, 0.0884041, 9.38556, 0.261926, 15.1477, 0.18976, 15.0, 12.0, 19.0, 1.68008, 0.42318, 0.873659, 0.088176, 0.667596955, 0.758372181, 0.03, 0.0, 0.01, 60.35, 0.06, 2.0, 0.46, 0.06, 9.68, 2.04, 2.08, 2.0
instances/sat/data/7sat90/7sat90.train/unif-k7-r85.00-v90-c7650-S1448666471.cnf, 90.0, 7650.0, 89.0, 7650.0, 0.011235955, 0.0, 0.011633987, 0.315219421, 0.684662167, 0.142857143, 1.0, 1.013434621, 0.078651685, 0.0, 0.078651685, 0.078651685, 0.0, 0.0, 0.0, 0.0, 0.078651685, 0.1057506, 0.070588235, 0.150588235, 3.976373831, 0.035762463, 0.025872576, 0.001610306, 0.110410095, 2.157282415, 0.005346258, 0.163179413, 0.003267974, 0.009411765, 3.069498004, 0.067973856, 0.011503268, 0.0, 0.011503268, 0.011503268, -1.0, 0.0, -1.0, 0.0, -512.0, -1.0, 0.0, -1.0, 0.0, 0.0, 2.0, 0.0, 2.0, 2.0, 0.0, 4410.333333333, 0.024078868, 4268.0, 4523.0, 4523.0, 4268.0, 4523.0, 4268.0, 4440.0, 31.162980006, 0.020307593, 30.312792877, 31.830201194, 31.830201194, 30.312792877, 31.830201194, 30.312792877, 31.345945946, 0.072447799, 0.694703175, 0.002267122, 0.20862082, 0.141488738, 0.016584044, 0.101860361, 0.037505901, 0.064651954, 0.000101806, 0.405628028, 1.6e-08, 0.000214811, 0.000163662, 5.3904e-05, 0.000129514, 7.3901e-05, 9.4577e-05, 0.0, 0.0, 0.0, 0.314606742, 0.314606742, 0.089484399, 0.12148174, 1.304772173, 0.0, 0.489253033, 0.483146067, 9.77733, 0.290062, 15.0259, 0.192495, 15.0, 11.0, 19.0, 1.94914, 0.284226, 0.879746, 0.092434, 9.42054, 0.265005, 15.1353, 0.186739, 15.0, 12.0, 19.0, 1.68882, 0.408352, 0.873184, 0.0905009, 0.665045439, 0.753964643, 0.03, 0.01, 0.0, 60.11, 0.06, 2.0, 0.47, 0.05, 8.99, 2.07, 2.06, 2.0
instances/sat/data/7sat90/7sat90.train/unif-k7-r85.00-v90-c7650-S1466313840.cnf, 90.0, 7650.0, 89.0, 7650.0, 0.011235955, 0.0, 0.011633987, 0.313613445, 0.682519735, 0.142857143, 1.0, 1.007546059, 0.078651685, 0.0, 0.078651685, 0.078651685, 0.0, 0.0, 0.0, 0.0, 0.078651685, 0.103999244, 0.066143791, 0.14875817, 3.89565312, 0.034650979, 0.026943745, 0.0, 0.118829982, 2.065718156, 0.00479107, 0.200874033, 0.00248366, 0.009803922, 3.091514339, 0.060915033, 0.011503268, 0.0, 0.011503268, 0.011503268, -1.0, 0.0, -1.0, 0.0, -512.0, -1.0, 0.0, -1.0, 0.0, 0.0, 2.0, 0.0, 2.0, 2.0, 0.0, 4505.5, 0.007657308, 4471.0, 4540.0, 4540.0, 4471.0, 4540.0, 4471.0, 4540.0, 31.295726917, 0.011672082, 30.930440617, 31.661013216, 31.661013216, 30.930440617, 31.661013216, 30.930440617, 31.661013216, 0.070414981, 0.743612404, 0.001000801, 0.231440381, 0.154199949, 0.013056405, 0.089238585, 0.038019243, 0.056000762, 0.000102364, 0.490088595, 2.0e-08, 0.000401297, 0.000150312, 5.9247e-05, 0.000118353, 7.5288e-05, 9.5711e-05, 0.0, 0.0, 0.0, 0.258426966, 0.258426966, 0.108613316, 0.11408767, 1.314266861, 0.0, 0.467069258, 0.494382022, 9.7929, 0.256979, 15.0797, 0.188383, 15.0, 12.0, 19.0, 1.96196, 0.284787, 0.880698, 0.0877281, 9.22735, 0.276761, 15.1426, 0.191258, 15.0, 11.0, 19.0, 1.62885, 0.426332, 0.867873, 0.0905036, 0.665214898, 0.750976812, 0.02, 0.01, 0.0, 60.27, 0.06, 2.0, 0.47, 0.05, 10.66, 2.08, 2.07, 2.0
instances/sat/data/7sat90/7sat90.train/unif-k7-r85.00-v90-c7650-S146932294.cnf, 90.0, 7650.0, 89.0, 7650.0, 0.011235955, 0.0, 0.011633987, 0.314659197, 0.67375859, 0.142857143, 1.0, 1.005801181, 0.078651685, 0.0, 0.078651685, 0.078651685, 0.0, 0.0, 0.0, 0.0, 0.078651685, 0.105870861, 0.071895425, 0.151111111, 3.877036592, 0.037973932, 0.028962262, 0.0, 0.128813559, 2.196280438, 0.005017258, 0.15284507, 0.003398693, 0.00875817, 2.896075645, 0.06379085, 0.011503268, 0.0, 0.011503268, 0.011503268, -1.0, 0.0, -1.0, 0.0, -512.0, -1.0, 0.0, -1.0, 0.0, 0.0, 2.0, 0.0, 2.0, 2.0, 0.0, 4490.5, 0.001670193, 4483.0, 4498.0, 4498.0, 4483.0, 4498.0, 4483.0, 4498.0, 31.494374132, 0.008412259, 31.229435305, 31.75931296, 31.75931296, 31.229435305, 31.75931296, 31.229435305, 31.75931296, 0.076844295, 0.726317346, 0.002100663, 0.242295535, 0.16524234, 0.010932783, 0.104316105, 0.037779538, 0.063220475, 0.000103248, 0.381938732, 1.7e-08, 0.000206792, 0.000153742, 5.699e-05, 0.000125777, 7.7215e-05, 9.9589e-05, 0.0, 0.0, 0.0, 0.224719101, 0.224719101, 0.091380001, 0.118765236, 1.335266306, 0.0, 0.499817274, 0.505617978, 9.56935, 0.27113, 15.1882, 0.190388, 15.0, 12.0, 19.0, 1.963, 0.287921, 0.8823, 0.088575, 9.19855, 0.260366, 15.1985, 0.190822, 15.0, 12.0, 19.0, 1.66914, 0.402696, 0.874966, 0.0867884, 0.668643249, 0.751694747, 0.03, 0.0, 0.01, 60.12, 0.06, 1.99, 0.47, 0.06, 7.59, 2.04, 2.09, 2.0
instances/sat/data/7sat90/7sat90.train/unif-k7-r85.00-v90-c7650-S149444432.cnf, 90.0, 7650.0, 89.0, 7650.0, 0.011235955, 0.0, 0.011633987, 0.316041083, 0.683147501, 0.142857143, 1.0, 1.015158915, 0.078651685, 0.0, 0.078651685, 0.078651685, 0.0, 0.0, 0.0, 0.0, 0.078651685, 0.105144575, 0.070326797, 0.151503268, 3.880076779, 0.033556721, 0.023747451, 0.0, 0.122923588, 2.04479354, 0.005202321, 0.155359047, 0.003529412, 0.009411765, 2.886161527, 0.066143791, 0.011503268, 0.0, 0.011503268, 0.011503268, -1.0, 0.0, -1.0, 0.0, -512.0, -1.0, 0.0, -1.0, 0.0, 0.0, 2.0, 0.0, 2.0, 2.0, 0.0, 4465.5, 0.003694995, 4449.0, 4482.0, 4482.0, 4449.0, 4482.0, 4449.0, 4482.0, 31.343389893, 0.001145539, 31.307484828, 31.379294958, 31.379294958, 31.307484828, 31.379294958, 31.307484828, 31.379294958, 0.068237031, 0.679134938, 0.000158948, 0.2334104, 0.13086168, 0.010489619, 0.089795702, 0.031422706, 0.060709208, 9.9164e-05, 0.379965052, 1.4e-08, 0.000242296, 0.000143613, 6.1039e-05, 0.000116774, 7.2583e-05, 9.4973e-05, 0.0, 0.0, 0.0, 0.213483146, 0.213483146, 0.085087668, 0.125561894, 1.219394558, 0.0, 0.489780266, 0.460674157, 9.92063, 0.25781, 15.0487, 0.18414, 15.0, 12.0, 19.0, 1.95626, 0.280409, 0.880346, 0.0875311, 9.44381, 0.288515, 14.8917, 0.189319, 15.0, 11.0, 19.0, 1.64711, 0.41223, 0.866326, 0.0932703, 0.663233792, 0.763026086, 0.03, 0.0, 0.01, 60.04, 0.06, 2.0, 0.46, 0.06, 8.94, 2.06, 2.06, 2.0
instances/sat/data/7sat90/7sat90.train/unif-k7-r85.00-v90-c7650-S1499178440.cnf, 90.0, 7650.0, 89.0, 7650.0, 0.011235955, 0.0, 0.011633987, 0.314360411, 0.682801657, 0.142857143, 1.0, 1.009200905, 0.078651685, 0.0, 0.078651685, 0.078651685, 0.0, 0.0, 0.0, 0.0, 0.078651685, 0.098346154, 0.070588235, 0.145490196, 3.896430889, 0.029539864, 0.022359337, 0.0, 0.105180534, 1.971004715, 0.005253727, 0.161415643, 0.003006536, 0.008366013, 3.089251921, 0.066797386, 0.011503268, 0.0, 0.011503268, 0.011503268, -1.0, 0.0, -1.0, 0.0, -512.0, -1.0, 0.0, -1.0, 0.0, 0.0, 2.0, 0.0, 2.0, 2.0, 0.0, 4436.0, 0.015075071, 4362.0, 4524.0, 4524.0, 4362.0, 4524.0, 4362.0, 4422.0, 31.312441003, 0.018143317, 30.587116002, 31.974358974, 31.974358974, 30.587116002, 31.974358974, 30.587116002, 31.375848033, 0.060370643, 0.729999819, 0.000133741, 0.199801977, 0.112882558, 0.006181251, 0.088659794, 0.02451752, 0.054815112, 9.6868e-05, 0.388871592, 2.8e-08, 0.000209522, 0.000150443, 5.5211e-05, 0.000123861, 6.753e-05, 9.0437e-05, 0.0, 0.0, 0.0, 0.303370787, 0.303370787, 0.081440704, 0.123708671, 1.263457822, 0.0, 0.498206402, 0.505617978, 10.033, 0.266889, 14.9581, 0.18769, 15.0, 12.0, 19.0, 1.95303, 0.296363, 0.88489, 0.247185, 9.62408, 0.26081, 15.1122, 0.194659, 15.0, 11.0, 19.0, 1.67038, 0.399167, 0.874579, 0.0927835, 0.668843988, 0.747212037, 0.03, 0.01, 0.0, 60.09, 0.06, 2.0, 0.47, 0.06, 9.96, 2.05, 2.08, 2.0
instances/sat/data/7sat90/7sat90.train/unif-k7-r85.00-v90-c7650-S1560330781.cnf, 90.0, 7650.0, 89.0, 7650.0, 0.011235955, 0.0, 0.011633987, 0.313127918, 0.683459946, 0.142857143, 1.0, 1.006145921, 0.078651685, 0.0, 0.078651685, 0.078651685, 0.0, 0.0, 0.0, 0.0, 0.078651685, 0.105617861, 0.071372549, 0.150326797, 3.920926609, 0.029707334, 0.024807645, 0.0, 0.125423729, 1.974226903, 0.005058383, 0.173997637, 0.003660131, 0.010065359, 2.936022998, 0.064313725, 0.011503268, 0.0, 0.011503268, 0.011503268, -1.0, 0.0, -1.0, 0.0, -512.0, -1.0, 0.0, -1.0, 0.0, 0.0, 2.0, 0.0, 2.0, 2.0, 0.0, 4486.0, 0.000891663, 4482.0, 4490.0, 4490.0, 4482.0, 4490.0, 4482.0, 4490.0, 31.035872617, 0.004635285, 30.892012494, 31.179732739, 31.179732739, 30.892012494, 31.179732739, 30.892012494, 31.179732739, 0.060426403, 0.80004357, 0.000310013, 0.236838917, 0.128560125, 0.009365474, 0.077933124, 0.025206174, 0.047284296, 9.8785e-05, 0.393164196, 1.7e-08, 0.000203171, 0.000150337, 5.0732e-05, 0.00011995, 7.3606e-05, 9.4193e-05, 0.0, 0.0, 0.0, 0.269662921, 0.269662921, 0.082486825, 0.127006047, 1.34366529, 0.0, 0.495344507, 0.528089888, 9.78793, 0.25662, 15.0287, 0.196879, 15.0, 11.0, 19.0, 1.94994, 0.285798, 0.880171, 0.0979907, 9.44381, 0.254451, 15.1401, 0.183301, 15.0, 12.0, 19.0, 1.67006, 0.412269, 0.872281, 0.0875023, 0.665519892, 0.7496395, 0.03, 0.0, 0.01, 60.33, 0.06, 2.0, 0.47, 0.05, 9.96, 2.07, 2.06, 2.0
instances/sat/data/7sat90/7sat90.train/unif-k7-r85.00-v90-c7650-S1646186660.cnf, 90.0, 7650.0, 89.0, 7650.0, 0.011235955, 0.0, 0.011633987, 0.310961718, 0.685545252, 0.142857143, 1.0, 1.000558234, 0.078651685, 0.0, 0.078651685, 0.078651685, 0.0, 0.0, 0.0, 0.0, 0.078651685, 0.095875991, 0.070588235, 0.14379085, 3.880854548, 0.031861366, 0.026078582, 0.0, 0.125423729, 2.068779265, 0.00495557, 0.175937365, 0.003267974, 0.009673203, 2.968964846, 0.063006536, 0.011503268, 0.0, 0.011503268, 0.011503268, -1.0, 0.0, -1.0, 0.0, -512.0, -1.0, 0.0, -1.0, 0.0, 0.0, 2.0, 0.0, 2.0, 2.0, 0.0, 4468.5, 0.0079445, 4433.0, 4504.0, 4504.0, 4433.0, 4504.0, 4433.0, 4504.0, 31.632900063, 0.00078904, 31.607940447, 31.65785968, 31.65785968, 31.607940447, 31.65785968, 31.607940447, 31.65785968, 0.064699589, 0.780737034, 0.000289078, 0.237517576, 0.138203227, 0.00685676, 0.085646002, 0.029608933, 0.055744348, 9.8244e-05, 0.362727351, 3.8e-08, 0.000214793, 0.000148957, 5.583e-05, 0.000119086, 7.1032e-05, 9.4335e-05, 0.0, 0.0, 0.0, 0.258426966, 0.258426966, 0.094901681, 0.122224094, 1.233137235, 0.0, 0.496788009, 0.483146067, 9.97019, 0.254612, 15.1368, 0.18557, 15.0, 12.0, 19.0, 1.97008, 0.283848, 0.882366, 0.0877331, 9.44967, 0.262334, 15.2508, 0.193808, 15.0, 12.0, 19.0, 1.68961, 0.420251, 0.876277, 0.091175, 0.666284743, 0.757352965, 0.03, 0.0, 0.01, 60.18, 0.07, 2.0, 0.48, 0.06, 9.36, 2.07, 2.06, 2.0
instances/sat/data/7sat90/7sat90.train/unif-k7-r85.00-v90-c7650-S1658977359.cnf, 90.0, 7650.0, 89.0, 7650.0, 0.011235955, 0.0, 0.011633987, 0.316563959, 0.681472644, 0.142857143, 1.0, 1.015294097, 0.078651685, 0.0, 0.078651685, 0.078651685, 0.0, 0.0, 0.0, 0.0, 0.078651685, 0.105185302, 0.070457516, 0.150849673, 3.919947659, 0.030412869, 0.025103611, 0.0, 0.121107266, 2.061338769, 0.005397665, 0.156620801, 0.00379085, 0.008627451, 3.059909775, 0.068627451, 0.011503268, 0.0, 0.011503268, 0.011503268, -1.0, 0.0, -1.0, 0.0, -512.0, -1.0, 0.0, -1.0, 0.0, 0.0, 2.0, 0.0, 2.0, 2.0, 0.0, 4430.5, 0.00552985, 4406.0, 4455.0, 4455.0, 4406.0, 4455.0, 4406.0, 4455.0, 31.242474144, 0.000368015, 31.230976431, 31.253971857, 31.253971857, 31.230976431, 31.253971857, 31.230976431, 31.253971857, 0.06192053, 0.794266484, 0.000296121, 0.231458223, 0.128684471, 0.010314417, 0.089477703, 0.021590488, 0.050945526, 9.8888e-05, 0.395710974, 1.5e-08, 0.000228519, 0.000155812, 5.6008e-05, 0.000116811, 7.1769e-05, 9.3486e-05, 0.0, 0.0, 0.0, 0.247191011, 0.247191011, 0.086623023, 0.134088997, 1.226074585, 0.0, 0.496638071, 0.483146067, 9.89043, 0.250495, 15.0035, 0.189129, 15.0, 11.0, 19.0, 1.95885, 0.28415, 0.879026, 0.0910208, 9.59165, 0.258654, 15.0155, 0.185908, 15.0, 12.0, 19.0, 1.66515, 0.427409, 0.87447, 0.0878498, 0.665028856, 0.769066289, 0.03, 0.01, 0.0, 60.21, 0.06, 1.99, 0.48, 0.06, 10.27, 2.08, 2.06, 2.0
instances/sat/data/7sat90/7sat90.train/unif-k7-r85.00-v90-c7650-S166717299.cnf, 90.0, 7650.0, 89.0, 7650.0, 0.011235955, 0.0, 0.011633987, 0.318543417, 0.677562962, 0.142857143, 1.0, 1.019945919, 0.078651685, 0.0, 0.078651685, 0.078651685, 0.0, 0.0, 0.0, 0.0, 0.078651685, 0.113427765, 0.070588235, 0.156732026, 3.970494639, 0.032845097, 0.022939731, 0.0, 0.095315024, 2.063112179, 0.005233164, 0.190103125, 0.003660131, 0.011764706, 3.020866184, 0.066535948, 0.011503268, 0.0, 0.011503268, 0.011503268, -1.0, 0.0, -1.0, 0.0, -512.0, -1.0, 0.0, -1.0, 0.0, 0.0, 2.0, 0.0, 2.0, 2.0, 0.0, 4499.0, 0.016003556, 4427.0, 4571.0, 4571.0, 4427.0, 4571.0, 4427.0, 4571.0, 31.562508151, 0.007602123, 31.322566072, 31.80245023, 31.80245023, 31.322566072, 31.80245023, 31.322566072, 31.80245023, 0.066791709, 0.675793574, 0.000472074, 0.182935629, 0.124418929, 0.007429413, 0.097608811, 0.032398391, 0.056755588, 0.000100662, 0.418924336, 8.0e-09, 0.000230041, 0.000175841, 5.2631e-05, 0.000116316, 7.2379e-05, 9.2e-05, 0.0, 0.0, 0.0, 0.348314607, 0.348314607, 0.087941681, 0.130561422, 1.162555199, 0.0, 0.493423691, 0.426966292, 9.92108, 0.281519, 15.0974, 0.184343, 15.0, 12.0, 19.0, 1.93481, 0.278465, 0.879051, 0.0909769, 9.38361, 0.259149, 15.0689, 0.196632, 15.0, 11.0, 19.0, 1.63782, 0.416403, 0.870669, 0.0909513, 0.667442396, 0.755492438, 0.03, 0.01, 0.0, 60.18, 0.06, 2.0, 0.46, 0.06, 8.4, 2.08, 2.06, 2.0
instances/sat/data/7sat90/7sat90.train/unif-k7-r85.00-v90-c7650-S1673426310.cnf, 90.0, 7650.0, 89.0, 7650.0, 0.011235955, 0.0, 0.011633987, 0.309990663, 0.685307358, 0.142857143, 1.0, 0.997348375, 0.078651685, 0.0, 0.078651685, 0.078651685, 0.0, 0.0, 0.0, 0.0, 0.078651685, 0.102871032, 0.068888889, 0.149934641, 3.874975355, 0.033693538, 0.021882735, 0.0, 0.107744108, 2.048112417, 0.005150914, 0.212282381, 0.003137255, 0.010588235, 3.171909162, 0.065490196, 0.011503268, 0.0, 0.011503268, 0.011503268, -1.0, 0.0, -1.0, 0.0, -512.0, -1.0, 0.0, -1.0, 0.0, 0.0, 2.0, 0.0, 2.0, 2.0, 0.0, 4480.5, 0.007253655, 4448.0, 4513.0, 4513.0, 4448.0, 4513.0, 4448.0, 4513.0, 31.216594407, 0.005469242, 31.045863309, 31.387325504, 31.387325504, 31.045863309, 31.387325504, 31.045863309, 31.387325504, 0.068753091, 0.62304248, 0.000918178, 0.206483815, 0.126173277, 0.016356422, 0.098884264, 0.037313707, 0.066613296, 9.8082e-05, 0.390489507, 1.7e-08, 0.000273171, 0.000133897, 6.2242e-05, 0.00011166, 7.5959e-05, 9.2805e-05, 0.0, 0.0, 0.0, 0.258426966, 0.258426966, 0.087648468, 0.120603426, 1.38083876, 0.0, 0.487278895, 0.505617978, 9.92083, 0.252175, 15.0975, 0.189173, 15.0, 12.0, 19.0, 1.93964, 0.290564, 0.878146, 0.0868424, 9.56757, 0.253272, 15.0729, 0.192645, 15.0, 12.0, 19.0, 1.65537, 0.425264, 0.87365, 0.089381, 0.666881962, 0.753178364, 0.03, 0.01, 0.0, 60.02, 0.06, 2.0, 0.47, 0.06, 8.5, 2.09, 2.07, 2.0
instances/sat/data/7sat90/7sat90.train/unif-k7-r85.00-v90-c7650-S167594977.cnf, 90.0, 7650.0, 89.0, 7650.0, 0.011235955, 0.0, 0.011633987, 0.314733894, 0.682779283, 0.142857143, 1.0, 1.010701409, 0.078651685, 0.0, 0.078651685, 0.078651685, 0.0, 0.0, 0.0, 0.0, 0.078651685, 0.10220574, 0.070196078, 0.148366013, 3.920926609, 0.032287544, 0.024877794, 0.001663894, 0.114529915, 2.099279334, 0.005202321, 0.204902435, 0.002745098, 0.010588235, 3.160421563, 0.066143791, 0.011503268, 0.0, 0.011503268, 0.011503268, -1.0, 0.0, -1.0, 0.0, -512.0, -1.0, 0.0, -1.0, 0.0, 0.0, 2.0, 0.0, 2.0, 2.0, 0.0, 4414.666666667, 0.021786818, 4302.0, 4537.0, 4537.0, 4302.0, 4537.0, 4302.0, 4405.0, 30.804158778, 0.009792693, 30.414690841, 31.149658365, 31.149658365, 30.414690841, 31.149658365, 30.414690841, 30.848127128, 0.065611228, 0.739897338, 0.002772289, 0.218847771, 0.133982417, 0.01067912, 0.097299064, 0.024298907, 0.055520733, 9.9485e-05, 0.406367743, 2.0e-08, 0.000245341, 0.000159159, 5.4188e-05, 0.000118694, 7.1586e-05, 9.3524e-05, 0.0, 0.0, 0.0, 0.191011236, 0.191011236, 0.099574273, 0.125249195, 1.297090625, 0.0, 0.491387176, 0.460674157, 10.0342, 0.254313, 15.0088, 0.19285, 15.0, 11.0, 19.0, 1.9599, 0.285789, 0.88188, 0.0998653, 9.47054, 0.264247, 15.2281, 0.192076, 15.0, 12.0, 19.0, 1.6717, 0.418603, 0.876684, 0.0931685, 0.66790174, 0.76072568, 0.03, 0.01, 0.0, 60.2, 0.06, 2.0, 0.46, 0.05, 9.83, 2.06, 2.05, 2.0
instances/sat/data/7sat90/7sat90.train/unif-k7-r85.00-v90-c7650-S1685637202.cnf, 90.0, 7650.0, 89.0, 7650.0, 0.011235955, 0.0, 0.011633987, 0.312829132, 0.685030736, 0.142857143, 1.0, 1.006258043, 0.078651685, 0.0, 0.078651685, 0.078651685, 0.0, 0.0, 0.0, 0.0, 0.078651685, 0.101117377, 0.072026144, 0.148627451, 3.927583571, 0.032811898, 0.027826381, 0.0, 0.123102867, 2.096529648, 0.004945289, 0.172139281, 0.003137255, 0.008104575, 3.0674705, 0.062875817, 0.011503268, 0.0, 0.011503268, 0.011503268, -1.0, 0.0, -1.0, 0.0, -512.0, -1.0, 0.0, -1.0, 0.0, 0.0, 2.0, 0.0, 2.0, 2.0, 0.0, 4506.5, 0.003217575, 4492.0, 4521.0, 4521.0, 4492.0, 4521.0, 4492.0, 4521.0, 31.3723681, 0.0053268, 31.205253785, 31.539482415, 31.539482415, 31.205253785, 31.539482415, 31.205253785, 31.539482415, 0.066427907, 0.813384135, 0.000179414, 0.234177138, 0.128468403, 0.004270343, 0.098973483, 0.020466772, 0.057499334, 9.9127e-05, 0.350477934, 2.0e-08, 0.000182411, 0.000149638, 5.812e-05, 0.000121275, 7.3148e-05, 9.4825e-05, 0.0, 0.0, 0.0, 0.146067416, 0.146067416, 0.089947171, 0.119128454, 1.296606822, 0.0, 0.4866294, 0.494382022, 9.79097, 0.277937, 15.1054, 0.186831, 15.0, 12.0, 19.0, 1.96606, 0.285751, 0.882634, 0.102791, 9.34102, 0.278358, 15.0643, 0.190933, 15.0, 12.0, 19.0, 1.66092, 0.415787, 0.871052, 0.0895801, 0.66289734, 0.75793327, 0.03, 0.01, 0.0, 60.27, 0.06, 2.0, 0.47, 0.05, 7.95, 2.06, 2.06, 2.0
